Data,Label
83,Notstressed
83,Notstressed
73.67,Notstressed
76,Notstressed
72.4,Notstressed
74,Notstressed
75,Notstressed
75.5,Notstressed
75.78,Notstressed
75.9,Notstressed
76,Notstressed
76.17,Notstressed
76.38,Notstressed
76.64,Notstressed
76.93,Notstressed
77.19,Notstressed
77.41,Notstressed
77.61,Notstressed
77.74,Notstressed
77.85,Notstressed
77.9,Notstressed
77.91,Notstressed
77.87,Notstressed
77.83,Notstressed
77.8,Notstressed
77.77,Notstressed
77.74,Notstressed
77.71,Notstressed
77.69,Notstressed
77.7,Notstressed
77.71,Notstressed
77.75,Notstressed
77.82,Notstressed
77.91,Notstressed
78,Notstressed
78.08,Notstressed
78.14,Notstressed
78.26,Notstressed
78.28,Notstressed
78.3,Notstressed
78.32,Notstressed
78.31,Notstressed
78.33,Notstressed
78.39,Notstressed
78.49,Notstressed
78.72,Notstressed
78.96,Notstressed
79.19,Notstressed
79.45,Notstressed
79.74,Notstressed
80.04,Notstressed
80.31,Notstressed
80.58,Notstressed
80.81,Notstressed
81.04,Notstressed
81.23,Notstressed
81.42,Notstressed
81.57,Notstressed
81.68,Notstressed
81.77,Notstressed
81.83,Notstressed
81.9,Notstressed
82.47,Notstressed
82.57,Notstressed
83.07,Notstressed
83.23,Notstressed
83.38,Notstressed
83.53,Notstressed
83.7,Notstressed
83.88,Notstressed
84.07,Notstressed
84.23,Notstressed
84.42,Notstressed
84.62,Notstressed
84.82,Notstressed
85.02,Notstressed
85.23,Notstressed
85.45,Notstressed
85.67,Notstressed
85.9,Notstressed
86.15,Notstressed
86.43,Notstressed
86.72,Notstressed
86.98,Notstressed
87.23,Notstressed
87.47,Notstressed
87.68,Notstressed
87.98,Notstressed
88.23,Notstressed
88.5,Notstressed
88.75,Notstressed
88.97,Notstressed
89.17,Notstressed
89.25,Notstressed
89.33,Notstressed
89.4,Notstressed
89.48,Notstressed
89.6,Notstressed
89.7,Notstressed
89.82,Notstressed
89.93,Notstressed
90.07,Notstressed
90.2,Notstressed
90.3,Notstressed
90.27,Notstressed
90.13,Notstressed
89.98,Notstressed
89.83,Notstressed
89.63,Notstressed
89.4,Notstressed
89.15,Notstressed
88.93,Notstressed
88.72,Notstressed
88.57,Notstressed
88.43,Notstressed
88.32,Notstressed
88.18,Notstressed
88.08,Notstressed
87.98,Notstressed
87.88,Notstressed
87.77,Notstressed
87.65,Notstressed
87.5,Notstressed
87.35,Notstressed
87.22,Notstressed
87.03,Notstressed
86.88,Notstressed
86.8,Notstressed
86.72,Notstressed
86.7,Notstressed
86.72,Notstressed
86.75,Notstressed
86.75,Notstressed
86.73,Notstressed
86.68,Notstressed
86.58,Notstressed
86.37,Notstressed
86.18,Notstressed
85.88,Notstressed
85.6,Notstressed
85.37,Notstressed
85.12,Notstressed
84.88,Notstressed
84.65,Notstressed
84.45,Notstressed
84.28,Notstressed
84.15,Notstressed
83.95,Notstressed
83.8,Notstressed
83.6,Notstressed
83.4,Notstressed
83.18,Notstressed
82.97,Notstressed
82.82,Notstressed
82.67,Notstressed
82.53,Notstressed
82.43,Notstressed
82.28,Notstressed
82.23,Notstressed
82.18,Notstressed
82.17,Notstressed
82.15,Notstressed
82.12,Notstressed
82.08,Notstressed
82.13,Notstressed
82.17,Notstressed
82.18,Notstressed
82.18,Notstressed
82.18,Notstressed
82.18,Notstressed
82.18,Notstressed
82.18,Notstressed
82.17,Notstressed
82.13,Notstressed
82.1,Notstressed
82.07,Notstressed
82.05,Notstressed
82.02,Notstressed
82,Notstressed
82.02,Notstressed
82.02,Notstressed
82.03,Notstressed
82.05,Notstressed
82.08,Notstressed
82.13,Notstressed
82.18,Notstressed
82.23,Notstressed
82.23,Notstressed
82.22,Notstressed
82.12,Notstressed
71,Stressed
74,Stressed
75,Stressed
75.5,Stressed
76.2,Stressed
76.67,Stressed
77.14,Stressed
77.62,Stressed
78,Stressed
78.4,Stressed
78.73,Stressed
79.08,Stressed
79.31,Stressed
79.57,Stressed
79.87,Stressed
80.12,Stressed
80.35,Stressed
80.56,Stressed
80.74,Stressed
80.95,Stressed
81.19,Stressed
81.45,Stressed
81.74,Stressed
82.08,Stressed
82.4,Stressed
82.69,Stressed
83,Stressed
83.29,Stressed
83.55,Stressed
83.77,Stressed
83.97,Stressed
84.16,Stressed
84.33,Stressed
84.5,Stressed
84.66,Stressed
84.81,Stressed
84.95,Stressed
85.05,Stressed
85.18,Stressed
85.3,Stressed
85.41,Stressed
85.52,Stressed
85.65,Stressed
85.8,Stressed
85.93,Stressed
86.09,Stressed
86.26,Stressed
86.44,Stressed
86.59,Stressed
86.7,Stressed
86.82,Stressed
86.9,Stressed
86.96,Stressed
87,Stressed
87.02,Stressed
87.02,Stressed
87.02,Stressed
87.07,Stressed
87.12,Stressed
87.17,Stressed
87.48,Stressed
87.72,Stressed
87.97,Stressed
88.25,Stressed
88.53,Stressed
88.83,Stressed
89.15,Stressed
89.47,Stressed
89.78,Stressed
90.07,Stressed
90.3,Stressed
90.48,Stressed
90.68,Stressed
90.85,Stressed
91.02,Stressed
91.18,Stressed
91.28,Stressed
91.38,Stressed
91.5,Stressed
91.58,Stressed
91.58,Stressed
91.6,Stressed
91.58,Stressed
91.55,Stressed
91.55,Stressed
91.55,Stressed
91.5,Stressed
91.43,Stressed
91.38,Stressed
91.37,Stressed
91.37,Stressed
91.37,Stressed
91.38,Stressed
91.38,Stressed
91.38,Stressed
91.38,Stressed
91.37,Stressed
91.35,Stressed
91.43,Stressed
91.52,Stressed
91.6,Stressed
91.72,Stressed
91.83,Stressed
91.92,Stressed
92,Stressed
92.03,Stressed
92.13,Stressed
92.22,Stressed
92.32,Stressed
92.43,Stressed
92.52,Stressed
92.65,Stressed
92.82,Stressed
93.05,Stressed
93.33,Stressed
93.65,Stressed
93.88,Stressed
94.07,Stressed
94.23,Stressed
94.38,Stressed
94.5,Stressed
94.65,Stressed
94.72,Stressed
94.73,Stressed
94.7,Stressed
94.65,Stressed
94.58,Stressed
94.5,Stressed
94.4,Stressed
94.23,Stressed
94.1,Stressed
93.98,Stressed
93.78,Stressed
93.63,Stressed
93.47,Stressed
93.32,Stressed
93.23,Stressed
93.18,Stressed
93.13,Stressed
93.12,Stressed
93.18,Stressed
93.22,Stressed
93.23,Stressed
93.22,Stressed
93.15,Stressed
93.08,Stressed
93.05,Stressed
93.07,Stressed
93.05,Stressed
93.03,Stressed
93.02,Stressed
93.02,Stressed
93.02,Stressed
93.05,Stressed
93.1,Stressed
93.17,Stressed
93.27,Stressed
93.38,Stressed
93.38,Stressed
93.38,Stressed
93.37,Stressed
93.32,Stressed
93.23,Stressed
93.12,Stressed
93,Stressed
92.92,Stressed
92.73,Stressed
92.55,Stressed
92.37,Stressed
92.22,Stressed
92.08,Stressed
91.93,Stressed
